route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,ct_cardinal_direction
114,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133224__MCOB-DO:111:6:Sunday:1:25MAR:41010:1234567,"Lynnwood City Center Station",1,MCOB-DO:111:6:Sunday:1:25MAR:41010:1234567,114:62,1,1,N
114,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133225__MCOB-DO:111:6:Sunday:1:25MAR:41016:1234567,"Lynnwood City Center Station",1,MCOB-DO:111:6:Sunday:1:25MAR:41016:1234567,114:62,1,1,N
114,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133226__MCOB-DO:111:6:Sunday:1:25MAR:41009:1234567,"Lynnwood City Center Station",1,MCOB-DO:111:6:Sunday:1:25MAR:41009:1234567,114:62,1,1,N
114,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133227__MCOB-DO:111:6:Sunday:1:25MAR:41024:1234567,"Lynnwood City Center Station",1,MCOB-DO:111:6:Sunday:1:25MAR:41024:1234567,114:62,1,1,N
114,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133228__MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,"Lynnwood City Center Station",1,MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,114:62,1,1,N
114,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133229__MCOB-DO:111:6:Sunday:1:25MAR:41010:1234567,"Aurora Village",0,MCOB-DO:111:6:Sunday:1:25MAR:41010:1234567,114:63,1,1,S
114,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133230__MCOB-DO:111:6:Sunday:1:25MAR:41016:1234567,"Aurora Village",0,MCOB-DO:111:6:Sunday:1:25MAR:41016:1234567,114:63,1,1,S
114,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133231__MCOB-DO:111:6:Sunday:1:25MAR:41009:1234567,"Aurora Village",0,MCOB-DO:111:6:Sunday:1:25MAR:41009:1234567,114:63,1,1,S
114,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133232__MCOB-DO:111:6:Sunday:1:25MAR:41013:1234567,"Aurora Village",0,MCOB-DO:111:6:Sunday:1:25MAR:41013:1234567,114:63,1,1,S
114,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133233__MCOB-DO:111:6:Sunday:1:25MAR:41005:1234567,"Aurora Village",0,MCOB-DO:111:6:Sunday:1:25MAR:41005:1234567,114:63,1,1,S
114,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133234__MCOB-DO:111:6:Sunday:1:25MAR:41010:1234567,"Aurora Village",0,MCOB-DO:111:6:Sunday:1:25MAR:41010:1234567,114:63,1,1,S
114,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133235__MCOB-DO:111:6:Sunday:1:25MAR:41016:1234567,"Aurora Village",0,MCOB-DO:111:6:Sunday:1:25MAR:41016:1234567,114:63,1,1,S
114,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133236__MCOB-DO:111:6:Sunday:1:25MAR:41009:1234567,"Aurora Village",0,MCOB-DO:111:6:Sunday:1:25MAR:41009:1234567,114:63,1,1,S
114,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133237__MCOB-DO:111:6:Sunday:1:25MAR:41016:1234567,"Aurora Village",0,MCOB-DO:111:6:Sunday:1:25MAR:41016:1234567,114:63,1,1,S
114,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133238__MCOB-DO:111:6:Sunday:1:25MAR:41024:1234567,"Aurora Village",0,MCOB-DO:111:6:Sunday:1:25MAR:41024:1234567,114:63,1,1,S
114,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133239__MCOB-DO:111:6:Sunday:1:25MAR:41005:1234567,"Aurora Village",0,MCOB-DO:111:6:Sunday:1:25MAR:41005:1234567,114:63,1,1,S
114,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133240__MCOB-DO:111:6:Sunday:1:25MAR:41010:1234567,"Aurora Village",0,MCOB-DO:111:6:Sunday:1:25MAR:41010:1234567,114:63,1,1,S
114,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133241__MCOB-DO:111:6:Sunday:1:25MAR:41009:1234567,"Aurora Village",0,MCOB-DO:111:6:Sunday:1:25MAR:41009:1234567,114:63,1,1,S
114,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133242__MCOB-DO:111:6:Sunday:1:25MAR:41024:1234567,"Aurora Village",0,MCOB-DO:111:6:Sunday:1:25MAR:41024:1234567,114:63,1,1,S
166,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133243__MCOB-DO:111:6:Sunday:1:25MAR:41007:1234567,"Silver Firs",1,MCOB-DO:111:6:Sunday:1:25MAR:41007:1234567,166:61,1,1,E
166,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133244__MCOB-DO:111:6:Sunday:1:25MAR:41004:1234567,"Silver Firs",1,MCOB-DO:111:6:Sunday:1:25MAR:41004:1234567,166:61,1,1,E
166,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133245__MCOB-DO:111:6:Sunday:1:25MAR:41006:1234567,"Silver Firs",1,MCOB-DO:111:6:Sunday:1:25MAR:41006:1234567,166:61,1,1,E
166,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133246__MCOB-DO:111:6:Sunday:1:25MAR:41023:1234567,"Silver Firs",1,MCOB-DO:111:6:Sunday:1:25MAR:41023:1234567,166:61,1,1,E
166,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133247__MCOB-DO:111:6:Sunday:1:25MAR:41007:1234567,"Silver Firs",1,MCOB-DO:111:6:Sunday:1:25MAR:41007:1234567,166:61,1,1,E
166,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133248__MCOB-DO:111:6:Sunday:1:25MAR:41004:1234567,"Silver Firs",1,MCOB-DO:111:6:Sunday:1:25MAR:41004:1234567,166:61,1,1,E
166,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133249__MCOB-DO:111:6:Sunday:1:25MAR:41006:1234567,"Silver Firs",1,MCOB-DO:111:6:Sunday:1:25MAR:41006:1234567,166:61,1,1,E
166,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133250__MCOB-DO:111:6:Sunday:1:25MAR:41023:1234567,"Silver Firs",1,MCOB-DO:111:6:Sunday:1:25MAR:41023:1234567,166:61,1,1,E
166,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133251__MCOB-DO:111:6:Sunday:1:25MAR:41007:1234567,"Silver Firs",1,MCOB-DO:111:6:Sunday:1:25MAR:41007:1234567,166:61,1,1,E
166,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133252__MCOB-DO:111:6:Sunday:1:25MAR:41004:1234567,"Silver Firs",1,MCOB-DO:111:6:Sunday:1:25MAR:41004:1234567,166:61,1,1,E
166,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133253__MCOB-DO:111:6:Sunday:1:25MAR:41007:1234567,"Silver Firs",1,MCOB-DO:111:6:Sunday:1:25MAR:41007:1234567,166:61,1,1,E
166,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133254__MCOB-DO:111:6:Sunday:1:25MAR:41006:1234567,"Silver Firs",1,MCOB-DO:111:6:Sunday:1:25MAR:41006:1234567,166:61,1,1,E
166,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133255__MCOB-DO:111:6:Sunday:1:25MAR:41006:1234567,"Silver Firs",1,MCOB-DO:111:6:Sunday:1:25MAR:41006:1234567,166:61,1,1,E
166,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133256__MCOB-DO:111:6:Sunday:1:25MAR:41023:1234567,"Silver Firs",1,MCOB-DO:111:6:Sunday:1:25MAR:41023:1234567,166:61,1,1,E
166,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133257__MCOB-DO:111:6:Sunday:1:25MAR:41004:1234567,"Silver Firs",1,MCOB-DO:111:6:Sunday:1:25MAR:41004:1234567,166:61,1,1,E
166,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133258__MCOB-DO:111:6:Sunday:1:25MAR:41006:1234567,"Edmonds Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41006:1234567,166:62,1,1,W
166,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133259__MCOB-DO:111:6:Sunday:1:25MAR:41023:1234567,"Edmonds Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41023:1234567,166:62,1,1,W
166,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133260__MCOB-DO:111:6:Sunday:1:25MAR:41007:1234567,"Edmonds Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41007:1234567,166:62,1,1,W
166,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133261__MCOB-DO:111:6:Sunday:1:25MAR:41004:1234567,"Edmonds Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41004:1234567,166:62,1,1,W
166,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133262__MCOB-DO:111:6:Sunday:1:25MAR:41006:1234567,"Edmonds Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41006:1234567,166:62,1,1,W
166,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133263__MCOB-DO:111:6:Sunday:1:25MAR:41023:1234567,"Edmonds Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41023:1234567,166:62,1,1,W
166,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133264__MCOB-DO:111:6:Sunday:1:25MAR:41007:1234567,"Edmonds Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41007:1234567,166:62,1,1,W
166,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133265__MCOB-DO:111:6:Sunday:1:25MAR:41004:1234567,"Edmonds Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41004:1234567,166:62,1,1,W
166,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133266__MCOB-DO:111:6:Sunday:1:25MAR:41006:1234567,"Edmonds Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41006:1234567,166:62,1,1,W
166,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133267__MCOB-DO:111:6:Sunday:1:25MAR:41023:1234567,"Edmonds Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41023:1234567,166:62,1,1,W
166,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133268__MCOB-DO:111:6:Sunday:1:25MAR:41007:1234567,"Edmonds Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41007:1234567,166:62,1,1,W
166,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133269__MCOB-DO:111:6:Sunday:1:25MAR:41004:1234567,"Edmonds Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41004:1234567,166:62,1,1,W
166,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133270__MCOB-DO:111:6:Sunday:1:25MAR:41006:1234567,"Edmonds Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41006:1234567,166:62,1,1,W
166,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133271__MCOB-DO:111:6:Sunday:1:25MAR:41023:1234567,"Edmonds Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41023:1234567,166:62,1,1,W
166,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133272__MCOB-DO:111:6:Sunday:1:25MAR:41007:1234567,"Edmonds Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41007:1234567,166:62,1,1,W
271,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133273__MCOB-DO:111:6:Sunday:1:25MAR:41017:1234567,"Gold Bar",1,MCOB-DO:111:6:Sunday:1:25MAR:41017:1234567,271:228,1,1,E
202,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133274__MCOB-DO:111:6:Sunday:1:25MAR:61001:1234567,"Lynnwood City Center Station",0,MCOB-DO:111:6:Sunday:1:25MAR:61001:1234567,202:108,1,1,S
202,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133275__MCOB-DO:111:6:Sunday:1:25MAR:61002:1234567,"Smokey Point",1,MCOB-DO:111:6:Sunday:1:25MAR:61002:1234567,202:107,1,1,N
109,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133276__MCOB-DO:111:6:Sunday:1:25MAR:41028:1234567,"Ash Way P&R",0,MCOB-DO:111:6:Sunday:1:25MAR:41028:1234567,109:93,1,1,S
166,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133277__MCOB-DO:111:6:Sunday:1:25MAR:61006:1234567,"Edmonds Station",0,MCOB-DO:111:6:Sunday:1:25MAR:61006:1234567,166:62,1,1,W
120,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133278__MCOB-DO:111:6:Sunday:1:25MAR:31006:1234567,"Lynnwood City Center Station",0,MCOB-DO:111:6:Sunday:1:25MAR:31006:1234567,120:126,1,1,W
106,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133279__MCOB-DO:111:6:Sunday:1:25MAR:41013:1234567,"Mariner P&R",1,MCOB-DO:111:6:Sunday:1:25MAR:41013:1234567,106:145,1,1,N
106,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133280__MCOB-DO:111:6:Sunday:1:25MAR:41005:1234567,"Mariner P&R",1,MCOB-DO:111:6:Sunday:1:25MAR:41005:1234567,106:145,1,1,N
106,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133281__MCOB-DO:111:6:Sunday:1:25MAR:41010:1234567,"Mariner P&R",1,MCOB-DO:111:6:Sunday:1:25MAR:41010:1234567,106:145,1,1,N
106,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133282__MCOB-DO:111:6:Sunday:1:25MAR:41016:1234567,"Mariner P&R",1,MCOB-DO:111:6:Sunday:1:25MAR:41016:1234567,106:145,1,1,N
106,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133283__MCOB-DO:111:6:Sunday:1:25MAR:41009:1234567,"Mariner P&R",1,MCOB-DO:111:6:Sunday:1:25MAR:41009:1234567,106:145,1,1,N
106,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133284__MCOB-DO:111:6:Sunday:1:25MAR:41013:1234567,"Mariner P&R",1,MCOB-DO:111:6:Sunday:1:25MAR:41013:1234567,106:145,1,1,N
106,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133285__MCOB-DO:111:6:Sunday:1:25MAR:41005:1234567,"Mariner P&R",1,MCOB-DO:111:6:Sunday:1:25MAR:41005:1234567,106:145,1,1,N
106,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133286__MCOB-DO:111:6:Sunday:1:25MAR:41024:1234567,"Mariner P&R",1,MCOB-DO:111:6:Sunday:1:25MAR:41024:1234567,106:145,1,1,N
106,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133287__MCOB-DO:111:6:Sunday:1:25MAR:41010:1234567,"Mariner P&R",1,MCOB-DO:111:6:Sunday:1:25MAR:41010:1234567,106:145,1,1,N
106,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133288__MCOB-DO:111:6:Sunday:1:25MAR:41016:1234567,"Mariner P&R",1,MCOB-DO:111:6:Sunday:1:25MAR:41016:1234567,106:145,1,1,N
106,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133289__MCOB-DO:111:6:Sunday:1:25MAR:41009:1234567,"Mariner P&R",1,MCOB-DO:111:6:Sunday:1:25MAR:41009:1234567,106:145,1,1,N
106,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133290__MCOB-DO:111:6:Sunday:1:25MAR:41005:1234567,"Mariner P&R",1,MCOB-DO:111:6:Sunday:1:25MAR:41005:1234567,106:145,1,1,N
106,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133291__MCOB-DO:111:6:Sunday:1:25MAR:41010:1234567,"Mariner P&R",1,MCOB-DO:111:6:Sunday:1:25MAR:41010:1234567,106:145,1,1,N
106,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133292__MCOB-DO:111:6:Sunday:1:25MAR:41005:1234567,"UW Bothell/Cascadia College",0,MCOB-DO:111:6:Sunday:1:25MAR:41005:1234567,106:146,1,1,S
106,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133293__MCOB-DO:111:6:Sunday:1:25MAR:41010:1234567,"UW Bothell/Cascadia College",0,MCOB-DO:111:6:Sunday:1:25MAR:41010:1234567,106:146,1,1,S
106,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133294__MCOB-DO:111:6:Sunday:1:25MAR:41016:1234567,"UW Bothell/Cascadia College",0,MCOB-DO:111:6:Sunday:1:25MAR:41016:1234567,106:146,1,1,S
106,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133295__MCOB-DO:111:6:Sunday:1:25MAR:41009:1234567,"UW Bothell/Cascadia College",0,MCOB-DO:111:6:Sunday:1:25MAR:41009:1234567,106:146,1,1,S
106,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133296__MCOB-DO:111:6:Sunday:1:25MAR:41013:1234567,"UW Bothell/Cascadia College",0,MCOB-DO:111:6:Sunday:1:25MAR:41013:1234567,106:146,1,1,S
106,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133297__MCOB-DO:111:6:Sunday:1:25MAR:41005:1234567,"UW Bothell/Cascadia College",0,MCOB-DO:111:6:Sunday:1:25MAR:41005:1234567,106:146,1,1,S
106,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133298__MCOB-DO:111:6:Sunday:1:25MAR:41010:1234567,"UW Bothell/Cascadia College",0,MCOB-DO:111:6:Sunday:1:25MAR:41010:1234567,106:146,1,1,S
106,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133299__MCOB-DO:111:6:Sunday:1:25MAR:41009:1234567,"UW Bothell/Cascadia College",0,MCOB-DO:111:6:Sunday:1:25MAR:41009:1234567,106:146,1,1,S
106,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133300__MCOB-DO:111:6:Sunday:1:25MAR:41016:1234567,"UW Bothell/Cascadia College",0,MCOB-DO:111:6:Sunday:1:25MAR:41016:1234567,106:146,1,1,S
106,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133301__MCOB-DO:111:6:Sunday:1:25MAR:41024:1234567,"UW Bothell/Cascadia College",0,MCOB-DO:111:6:Sunday:1:25MAR:41024:1234567,106:146,1,1,S
106,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133302__MCOB-DO:111:6:Sunday:1:25MAR:41005:1234567,"UW Bothell/Cascadia College",0,MCOB-DO:111:6:Sunday:1:25MAR:41005:1234567,106:146,1,1,S
102,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133303__MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,"Lynnwood City Center Station",1,MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,102:66,1,1,E
106,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133304__MCOB-DO:111:6:Sunday:1:25MAR:41010:1234567,"UW Bothell/Cascadia College",0,MCOB-DO:111:6:Sunday:1:25MAR:41010:1234567,106:146,1,1,S
106,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133305__MCOB-DO:111:6:Sunday:1:25MAR:41016:1234567,"UW Bothell/Cascadia College",0,MCOB-DO:111:6:Sunday:1:25MAR:41016:1234567,106:146,1,1,S
102,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133306__MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,"Lynnwood City Center Station",1,MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,102:66,1,1,E
102,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133307__MCOB-DO:111:6:Sunday:1:25MAR:41012:1234567,"Lynnwood City Center Station",1,MCOB-DO:111:6:Sunday:1:25MAR:41012:1234567,102:66,1,1,E
102,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133308__MCOB-DO:111:6:Sunday:1:25MAR:41003:1234567,"Lynnwood City Center Station",1,MCOB-DO:111:6:Sunday:1:25MAR:41003:1234567,102:66,1,1,E
102,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133309__MCOB-DO:111:6:Sunday:1:25MAR:41003:1234567,"Lynnwood City Center Station",1,MCOB-DO:111:6:Sunday:1:25MAR:41003:1234567,102:66,1,1,E
102,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133310__MCOB-DO:111:6:Sunday:1:25MAR:41035:1234567,"Lynnwood City Center Station",1,MCOB-DO:111:6:Sunday:1:25MAR:41035:1234567,102:66,1,1,E
102,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133311__MCOB-DO:111:6:Sunday:1:25MAR:41001:1234567,"Lynnwood City Center Station",1,MCOB-DO:111:6:Sunday:1:25MAR:41001:1234567,102:66,1,1,E
102,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133312__MCOB-DO:111:6:Sunday:1:25MAR:41003:1234567,"Lynnwood City Center Station",1,MCOB-DO:111:6:Sunday:1:25MAR:41003:1234567,102:66,1,1,E
102,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133313__MCOB-DO:111:6:Sunday:1:25MAR:41003:1234567,"Lynnwood City Center Station",1,MCOB-DO:111:6:Sunday:1:25MAR:41003:1234567,102:66,1,1,E
102,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133314__MCOB-DO:111:6:Sunday:1:25MAR:41001:1234567,"Lynnwood City Center Station",1,MCOB-DO:111:6:Sunday:1:25MAR:41001:1234567,102:66,1,1,E
102,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133315__MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,"Lynnwood City Center Station",1,MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,102:66,1,1,E
102,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133316__MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,"Lynnwood City Center Station",1,MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,102:66,1,1,E
102,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133317__MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,"Edmonds Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,102:67,1,1,W
102,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133318__MCOB-DO:111:6:Sunday:1:25MAR:41012:1234567,"Edmonds Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41012:1234567,102:67,1,1,W
102,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133319__MCOB-DO:111:6:Sunday:1:25MAR:41003:1234567,"Edmonds Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41003:1234567,102:67,1,1,W
102,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133320__MCOB-DO:111:6:Sunday:1:25MAR:41003:1234567,"Edmonds Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41003:1234567,102:67,1,1,W
102,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133321__MCOB-DO:111:6:Sunday:1:25MAR:41035:1234567,"Edmonds Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41035:1234567,102:67,1,1,W
102,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133322__MCOB-DO:111:6:Sunday:1:25MAR:41001:1234567,"Edmonds Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41001:1234567,102:67,1,1,W
102,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133323__MCOB-DO:111:6:Sunday:1:25MAR:41003:1234567,"Edmonds Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41003:1234567,102:67,1,1,W
102,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133324__MCOB-DO:111:6:Sunday:1:25MAR:41003:1234567,"Edmonds Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41003:1234567,102:67,1,1,W
102,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133325__MCOB-DO:111:6:Sunday:1:25MAR:41001:1234567,"Edmonds Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41001:1234567,102:67,1,1,W
102,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133326__MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,"Edmonds Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,102:67,1,1,W
102,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133327__MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,"Edmonds Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41015:1234567,102:67,1,1,W
102,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133328__MCOB-DO:111:6:Sunday:1:25MAR:41001:1234567,"Edmonds Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41001:1234567,102:67,1,1,W
112,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133329__MCOB-DO:111:6:Sunday:1:25MAR:41021:1234567,"Mountlake Terrace Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41021:1234567,112:151,1,1,S
112,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133330__MCOB-DO:111:6:Sunday:1:25MAR:41019:1234567,"Mountlake Terrace Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41019:1234567,112:151,1,1,S
112,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133331__MCOB-DO:111:6:Sunday:1:25MAR:41021:1234567,"Mountlake Terrace Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41021:1234567,112:151,1,1,S
112,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133332__MCOB-DO:111:6:Sunday:1:25MAR:41034:1234567,"Mountlake Terrace Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41034:1234567,112:151,1,1,S
112,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133333__MCOB-DO:111:6:Sunday:1:25MAR:41027:1234567,"Mountlake Terrace Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41027:1234567,112:151,1,1,S
112,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133334__MCOB-DO:111:6:Sunday:1:25MAR:41037:1234567,"Mountlake Terrace Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41037:1234567,112:151,1,1,S
112,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133335__MCOB-DO:111:6:Sunday:1:25MAR:41028:1234567,"Mountlake Terrace Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41028:1234567,112:151,1,1,S
112,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133336__MCOB-DO:111:6:Sunday:1:25MAR:41011:1234567,"Mountlake Terrace Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41011:1234567,112:151,1,1,S
112,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133337__MCOB-DO:111:6:Sunday:1:25MAR:41021:1234567,"Mountlake Terrace Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41021:1234567,112:151,1,1,S
112,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133338__MCOB-DO:111:6:Sunday:1:25MAR:41011:1234567,"Mountlake Terrace Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41011:1234567,112:151,1,1,S
112,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133339__MCOB-DO:111:6:Sunday:1:25MAR:41021:1234567,"Mountlake Terrace Station",0,MCOB-DO:111:6:Sunday:1:25MAR:41021:1234567,112:151,1,1,S
112,MCOB-DO:111:6:Sunday:1:25MAR:1234567,13133340__MCOB-DO:111:6:Sunday:1:25MAR:41019:1234567,"Ash Way P&R",1,MCOB-DO:111:6:Sunday:1:25MAR:41019:1234567,112:152,1,1,N
